Type Object,Operator Code,Category,Name NL,Name FR,Streetname NL,Streetname FR,HouseNumber,PostalCode,Longitude,Latitude,Accessibility
postalpoint,BPST,BPPE,EURO SHOP TOURNAI,EURO SHOP TOURNAI,Chaussée De Tournai,Chaussée De Tournai,94,7520,3.3478470,50.6411510,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,CHEMIN DE CRAHIAT,CHEMIN DE CRAHIAT,18 A,5590,5.0910160,50.2890843,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE MARCHE,RUE DE MARCHE,59,5580,5.2427006,50.1672204,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,STARTELSTRAAT,STARTELSTRAAT,28,3800,5.2602607,50.8449558,0
mailbox,BPST,PBUS,RB-9820-010,RB-9820-010,Industriepark,Industriepark,1,9820,3.7663400,50.9877010,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,PETIT BARVAUX,PETIT BARVAUX,6,6940,5.4945214,50.3531573,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,DIEPLAAN,DIEPLAAN,10,3600,5.4910612,50.9652725,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,HEUVENEINDEWEG,HEUVENEINDEWEG,20,3520,5.3655362,50.9818814,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DU BARON D'OBIN,RUE DU BARON D'OBIN,70,4219,5.0193754,50.6241397,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE LA SCIERIE,RUE DE LA SCIERIE,9,6990,5.4512948,50.2702585,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RENKOVEN,RENKOVEN,1A 1,3680,5.7987874,51.1012116,0
postalpoint,GLS_,BPPE,A better world Belgium,A better world Belgium,RUE JULES HANS,RUE JULES HANS,83 A,1420,4.3749036,50.6848551,0
postalpoint,GLS_,BPPE,Atelier 3C,Atelier 3C,CHAUSSEE D'AELBEKE,CHAUSSEE D'AELBEKE,255 B,7700,3.2203890,50.7590026,0
postalpoint,GLS_,BPPE,Ad Parts,Ad Parts,BOULEVARD DES CANADIENS,BOULEVARD DES CANADIENS,70,7711,3.3180836,50.7296909,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,HELMETSESTEENWEG,HELMETSESTEENWEG,198 200,1030,4.3868399,50.8732064,0
mailbox,BPST,PBUS,RB-4217-002,RB-4217-002,Rue De Montigny,Rue De Montigny,18,4217,5.0775310,50.5398280,0
mailbox,BPST,PBUS,RB-6840-017,RB-6840-017,La Tachette,La Tachette,13,6840,5.4091070,49.8216740,0
mailbox,BPST,PBUS,RB-1540-011,RB-1540-011,Druimerenstraat,Druimerenstraat,20,1540,4.0687330,50.7435860,0
mailbox,BPST,PBUS,RB-7750-006,RB-7750-006,Chemin Du Crédit,Chemin Du Crédit,4,7750,3.5183730,50.7275930,0
mailbox,BPST,PBUS,RB-7170-007,RB-7170-007,Rue Du Long Trî,Rue Du Long Trî,67,7170,4.2250220,50.5139150,0
mailbox,BPST,PBUS,RB-6840-021,RB-6840-021,Chemin Du Champ Des Cailloux,Chemin Du Champ Des Cailloux,2,6840,5.4998530,49.8349050,0
mailbox,BPST,PBUS,RB-8700-018,RB-8700-018,Deinsesteenweg,Deinsesteenweg,248,8700,3.4206750,50.9918720,0
mailbox,BPST,PBUS,RB-7000-115,RB-7000-115,Rue De La Poire D'Or,Rue De La Poire D'Or,3,7033,3.9249380,50.4443640,0
mailbox,BPST,PBUS,RB-4680-032,RB-4680-032,Place Communale,Place Communale,38,4684,5.6691490,50.7306250,0
mailbox,BPST,PBUS,RB-9000-213,RB-9000-213,Toekomststraat,Toekomststraat,101-105,9040,3.7453950,51.0499150,0
mailbox,BPST,PBUS,RB-5570-008,RB-5570-008,Rue De La Genette,Rue De La Genette,8,5570,4.9589090,50.1101930,0
mailbox,BPST,PBUS,RB-7760-013,RB-7760-013,Rue De La Cure,Rue De La Cure,1,7760,3.4868930,50.6672580,0
mailbox,BPST,PBUS,RB-8000-066,RB-8000-066,Rijselstraat,Rijselstraat,98,8200,3.2108730,51.1880650,0
mailbox,BPST,PBUS,RB-2500-021,RB-2500-021,Lispersteenweg,Lispersteenweg,273,2500,4.5756620,51.1447870,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,AVENUE DES TAMARIS,AVENUE DES TAMARIS,23A 23B,1080,4.3076921,50.8533573,0
mailbox,BPST,PBUS,RB-9190-005,RB-9190-005,Boudelostraat,Boudelostraat,1A,9190,3.9863060,51.1799790,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE RUDDER,RUE DE RUDDER,32,1080,4.3183813,50.8565519,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,AVENUE PROVINCIALE,AVENUE PROVINCIALE,127,1341,4.5650209,50.6548889,0
mailbox,BPST,PBUS,RB-4460-024,RB-4460-024,Rue De Wallonie,Rue De Wallonie,5,4460,5.4827280,50.6494750,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE FRANCE,RUE DE FRANCE,47,5600,4.5366571,50.1974459,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,ADOLPHE WILLEMYNSSTRAAT,ADOLPHE WILLEMYNSSTRAAT,279,1070,4.2903318,50.8400742,0
mailbox,BPST,PBUS,RB-7900-022,RB-7900-022,L'Amourette,L'Amourette,36,7901,3.6081610,50.6284830,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,AVENUE DE FRE,AVENUE DE FRE,94,1180,4.3563641,50.8047382,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,CHAUSSEE DE WAVRE,CHAUSSEE DE WAVRE,44,5030,4.6881518,50.5768173,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE LA VERRERIE,RUE DE LA VERRERIE,2 D,6470,4.2681511,50.1443430,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE FONTAINE DE LA JUSTICE,RUE FONTAINE DE LA JUSTICE,1,6181,4.3395810,50.4909865,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,BERGENSE STEENWEG,BERGENSE STEENWEG,873 C,1070,4.3024185,50.8283644,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,SCHONEKEERSTRAAT,SCHONEKEERSTRAAT,183,8930,3.1994700,50.7965516,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,DORPSSTRAAT,DORPSSTRAAT,32,8755,3.3942647,51.0403813,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,BELLESTRAAT,BELLESTRAAT,58,8954,2.7424766,50.7822427,0
mailbox,BPST,PBUS,RB-2350-006,RB-2350-006,Molenstraat,Molenstraat,33,2350,4.8968100,51.3133240,0
mailbox,BPST,PBUS,RB-3600-005,RB-3600-005,Hasseltweg,Hasseltweg,334,3600,5.4373450,50.9580350,0
mailbox,BPST,PBUS,RB-9600-013,RB-9600-013,Ninovestraat,Rue De Ninove,61,9600,3.6069430,50.7503530,0
mailbox,BPST,PBUS,RB-7070-014,RB-7070-014,Grand Place,Grand Place,1,7070,4.1091880,50.5013260,0
mailbox,BPST,PBUS,RB-4000-077,RB-4000-077,Rue Du Pont De Wandre,Rue Du Pont De Wandre,236,4020,5.6491300,50.6720050,0
mailbox,BPST,PBUS,RB-2900-020,RB-2900-020,Deuzeldlaan,Deuzeldlaan,199,2900,4.4599390,51.2461050,0
mailbox,BPST,PBUS,RB-8900-043,RB-8900-043,Katspel,Katspel,1,8904,2.8558070,50.8962340,0
postalpoint,PSTN,BPPE,Image Chatelet,Image Chatelet,Rue de la Station,Rue de la Station,,6200,4.5297570,50.4028750,0
mailbox,BPST,PBUS,RB-8840-009,RB-8840-009,Guido Gezellestraat,Guido Gezellestraat,2,8840,3.0598590,50.9402070,0
mailbox,BPST,PBUS,RB-6540-014,RB-6540-014,Rue De La Station,Rue De La Station,19,6540,4.2614320,50.3457830,0
mailbox,BPST,PBUS,RB-3680-008,RB-3680-008,Maastrichtersteenweg,Maastrichtersteenweg,167,3680,5.7637070,51.0846820,0
mailbox,BPST,PBUS,RB-8530-028,RB-8530-028,Zwevegemsestraat,Zwevegemsestraat,143,8530,3.3214750,50.8257370,0
mailbox,BPST,PBUS,RB-6000-163,RB-6000-163,Rue Masses Diarbois,Rue Masses Diarbois,91/A,6043,4.4717020,50.4512800,0
mailbox,BPST,PBUS,RB-2490-017,RB-2490-017,Steenweg Op Leopoldsburg,Steenweg Op Leopoldsburg,71/1,2490,5.2115680,51.1485310,0
mailbox,BPST,PBUS,RB-7100-065,RB-7100-065,Rue Saint-Patrice,Rue Saint-Patrice,2,7100,4.1496320,50.4706110,0
mailbox,BPST,PBUS,RB-1420-001,RB-1420-001,Chaussée D'Alsemberg,Chaussée D'Alsemberg,225,1420,4.3687950,50.6908660,0
mailbox,BPST,PBUS,RB-8880-006,RB-8880-006,Rollegemstraat,Rollegemstraat,238,8880,3.1449510,50.8679890,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,GROENE BRIEL,GROENE BRIEL,1,9000,3.7226841,51.0609274,0
postalpoint,BPST,BPPE,ROOSEMARIJN,ROOSEMARIJN,Linterpoortenlaan,Linterpoortenlaan,50,1980,4.4544360,50.9808980,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,TICHELREI,TICHELREI,9 A,9000,3.7224489,51.0607623,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,ZWIJNAARDSESTEENWEG,ZWIJNAARDSESTEENWEG,664,9000,3.7201703,51.0225985,0
postalpoint,BPST,BPPE,LIBRAIRIE DU THIER,LIBRAIRIE DU THIER,Rue Walthère-Dewé,Rue Walthère-Dewé,26,4000,5.5950480,50.6630290,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,HOGE AKKER,HOGE AKKER,1,8560,3.1808058,50.8158099,0
postalpoint,GLS_,BPPE,Borms,Borms,FABRIEKSTRAAT,FABRIEKSTRAAT,70,9200,4.1755900,51.0309700,0
mailbox,BPST,PBUS,RB-2380-010,RB-2380-010,Dorp,Dorp,64,2382,5.0430730,51.4470900,0
postalpoint,GLS_,BPPE,QST,QST,OMER DE VIDTSLAAN,OMER DE VIDTSLAAN,74,1760,4.0907474,50.8322598,0
postalpoint,BPST,BPPE,EKAM EXPRESS,EKAM EXPRESS,Rue De Herve,Rue De Herve,14,4020,5.6040190,50.6343850,0
postalpoint,GLS_,BPPE,Multi couleurs,Multi couleurs,RUE DE BASCOUP,RUE DE BASCOUP,1 A,7170,4.2277649,50.4819424,0
postalpoint,GLS_,BPPE,Pharmacie Du Val d'Attert,Pharmacie Du Val d'Attert,VOIE DE LA LIBERTE,VOIE DE LA LIBERTE,108,6717,5.7845239,49.7525825,0
postalpoint,BPST,BPPE,TOTAL ZELZATE,TOTAL ZELZATE,Assenedesteenweg,Assenedesteenweg,102,9060,3.7909770,51.1990720,0
mailbox,BPST,PBUS,RB-6140-007,RB-6140-007,Rue Des Gaulx,Rue Des Gaulx,2,6140,4.3303400,50.4113620,0
postalpoint,GLS_,BPPE,ECL Pakjespunt,ECL Pakjespunt,SLUIS,SLUIS,69 1,2400,5.1223192,51.2092191,0
postalpoint,GLS_,BPPE,Le Mini Market,Le Mini Market,RUE DE NALINNES,RUE DE NALINNES,139 11,6001,4.4469025,50.3790434,0
postalpoint,GLS_,BPPE,Jaskaran,Jaskaran,AVENUE OSCAR VAN GOIDTSNOVEN,AVENUE OSCAR VAN GOIDTSNOVEN,8,1180,4.3383339,50.8140175,0
postalpoint,PSTN,BPPE,In De Molen,In De Molen,Waversebaan,Waversebaan,,3050,4.6525900,50.8234300,0
mailbox,BPST,PBUS,RB-6637-018,RB-6637-018,Rue Du Tilleul Hollange,Rue Du Tilleul Hollange,113,6637,5.6893290,49.9072690,0
mailbox,BPST,PBUS,RB-5530-019,RB-5530-019,Place Communale,Place Communale,1,5530,4.9704560,50.3174380,0
mailbox,BPST,PBUS,RB-8680-007,RB-8680-007,Woodrow Wilsonplein,Woodrow Wilsonplein,4,9000,3.7303330,51.0482930,0
mailbox,BPST,PBUS,RB-5580-002,RB-5580-002,Veldstraat,Veldstraat,156,8500,3.2783050,50.8280610,0
mailbox,BPST,PBUS,RB-3870-002,RB-3870-002,Kiezelstraat,Kiezelstraat,15,3870,5.2745110,50.7640400,0
mailbox,BPST,PBUS,RB-3020-020,RB-3020-020,Stuivenbergstraat,Rue Stuyvenbergh,1,1020,4.3390050,50.8883010,0
mailbox,BPST,PBUS,RB-8700-012,RB-8700-012,Meulebeeksesteenweg,Meulebeeksesteenweg,10,8700,3.3135620,50.9857230,0
mailbox,BPST,PBUS,RB-5550-006,RB-5550-006,Rue Du Ruisseau,Rue Du Ruisseau,1,5550,4.9326550,49.8721400,0
mailbox,BPST,PBUS,RB-2980-012,RB-2980-012,St-Antoniusbaan,St-Antoniusbaan,217,2980,4.6576730,51.2675200,0
mailbox,BPST,PBUS,RB-6750-001,RB-6750-001,Rue De Gaume,Rue De Gaume,6,6750,5.7059910,49.5570810,0
mailbox,BPST,PBUS,RB-4860-001,RB-4860-001,Rue Alfred Drèze,Rue Alfred Drèze,8B,4860,5.8073910,50.5621340,0
mailbox,BPST,PBUS,RB-9990-011,RB-9990-011,Donkstraat,Donkstraat,118,9990,3.3830050,51.2140380,0
mailbox,BPST,PBUS,RB-4000-054,RB-4000-054,Rue Grétry,Rue Grétry,99,4020,5.5817670,50.6344490,0
mailbox,BPST,PBUS,RB-6600-040,RB-6600-040,Recogne,Recogne,27,6600,5.7410440,50.0494410,0
mailbox,BPST,PBUS,RB-6800-027,RB-6800-027,Les Tainières,Les Tainières,1,6800,5.4859160,49.9253870,0
postalpoint,BPST,AUTO,BBOX-AUTOM SCHAARBEEK RTL BELGIUM,BBOX DISTRIB SCHAERBEEK RTL BELGIUM,Jacques Georginlaan,Avenue Jacques Georgin,DISTRIB,1030,4.4092650,50.8566820,0
postalpoint,BPST,AUTO,BBOX-AUTOM DELHZE OUDE VEST,BBOX DISTRIB DELH OUDE VST,Leopoldlaan,Leopoldlaan,69,9200,4.1059100,51.0300300,0
postalpoint,BPST,BPBP,T HOEKSKE BIJ ANDY,T HOEKSKE BIJ ANDY,Steenhuffeldorp,Steenhuffeldorp,19,1840,4.2660310,50.9956670,1
postalpoint,BPST,BPBP,LOUIS DELH THIEU,LOUIS DELH THIEU,Rue De La Paix,Rue De La Paix,32,7070,4.0954720,50.4756010,1
mailbox,BPST,PBUS,RB-4577-001,RB-4577-001,Rue Haute,Rue Haute,10,4577,5.2939720,50.4819320,0
postalpoint,BPST,AUTO,BBOX-AUTOM DE CIRKEL ZANDHOVEN,BBOX DISTRIB DE CIRKEL ZANDHOVEN,Liersebaan,Liersebaan,131,2240,4.6462190,51.2031970,0
mailbox,BPST,PBUS,RB-2000-121,RB-2000-121,Jan Van De Wouwerstraat,Jan Van De Wouwerstraat,11,2660,4.3665290,51.1807200,0
postalpoint,BPST,AUTO,BBOX-AUTOM P WATERTOREN,BBOX DISTRIB P WATERTOREN,Kerkstraat,Kerkstraat,64,2950,4.4251040,51.3147420,0
postalpoint,BPST,BPPE,DAGBLADHANDEL ASTERIX,DAGBLADHANDEL ASTERIX,Boudewijnlaan,Boudewijnlaan,94,2243,4.7131070,51.2036540,0
postalpoint,BPST,AUTO,BBOX-AUTOM CARR. SINT-JOZEF,BBOX DISTRIB CARR ST JOZEF,Pannebekestraat,Pannebekestraat,99,8000,3.2358150,51.2266170,0
postalpoint,BPST,AUTO,BBOX-AUTOM LUKOIL ROZEMAAI,BBOX DISTRIB. LUKOIL ROZEMAAI,Ekerse Steenweg,Ekerse Steenweg,4,2180,4.4168390,51.2718470,0
postalpoint,BPST,AUTO,BBOX-AUTOM GZA HEIDE VELDEN,BBOX DISTRIB HEIDE VELDEN,Fabiolalaan,Fabiolalaan,66,2627,4.3349970,51.1252370,0
postalpoint,BPST,BPBP,DELHAIZE AALST,DELHAIZE AALST,Parklaan,Parklaan,50A,9300,4.0362040,50.9280520,-1
postalpoint,BPST,AUTO,BBOX-AUTOM UA 3 EIKEN BLOK A,BBOX DISTRIB UA 3 EIKEN,Universiteitsplein,Universiteitsplein,1,2610,4.4005730,51.1634720,0
postalpoint,BPST,AUTO,BBOX-AUTOM MEERMINNE OCMW,BBOX DISTRIB MEERMINNE,Meerminne,Meerminne,6,2640,4.4602020,51.1680560,0
postalpoint,BPST,AUTO,BBOX-AUTOM AVEVE WANZE,BBOX DISTRIB AVEVE WANZE,Chaussée De Tirlemont,Chaussée De Tirlemont,16,4520,5.2198000,50.5326730,0
postalpoint,BPST,AUTO,BBOX-AUTOM STATION DINANT,BBOX DISTRIB GARE DINANT,Square De La Brigade Piron,Square De La Brigade Piron,1,5500,4.9084080,50.2608680,0
postalpoint,BPST,BPPE,AU P'TIT FENESSE,AU P'TIT FENESSE,Rue Des Alliés,Rue Des Alliés,35,6953,5.2797530,50.1336250,0
postalpoint,PSTN,BPPE,Inkéo Namur,Inkéo Namur,Avenue Prince de Liège,Avenue Prince de Liège,,5100,4.8814689,50.4633759,0
mailbox,BPST,PBUS,RB-1830-001,RB-1830-001,Bedrijvenzone Machelen Cargo,Bedrijvenzone Machelen Cargo,706,1830,4.4581210,50.9053460,0
mailbox,BPST,PBUS,RB-8500-103,RB-8500-103,Tombroekstraat,Tombroekstraat,2,8510,3.2631650,50.7682110,0
mailbox,BPST,PBUS,RB-4590-001,RB-4590-001,Grand'Place,Grand'Place,4,4590,5.4650690,50.4380590,0
mailbox,BPST,PBUS,RB-8700-020,RB-8700-020,Ruiseleedsesteenweg,Ruiseleedsesteenweg,42,8700,3.3608200,51.0109610,0
mailbox,BPST,PBUS,RB-3530-017,RB-3530-017,Moleneinde,Moleneinde,1,9042,3.7980140,51.1221050,0
postalpoint,PSTN,BPPE,Inside Out,Inside Out,Kerkstraat,Kerkstraat,,1851,4.3893360,50.9765400,0
mailbox,BPST,PBUS,RB-2000-129,RB-2000-129,Boombekelaan,Boombekelaan,1,2660,4.3445190,51.1803190,0
mailbox,BPST,PBUS,RB-4250-008,RB-4250-008,Rue Jules Masy,Rue Jules Masy,2,4253,5.1871590,50.6648100,0
mailbox,BPST,PBUS,RB-6000-072,RB-6000-072,Chaussée De Thuin,Chaussée De Thuin,112,6032,4.4133190,50.3738210,0
mailbox,BPST,PBUS,RB-3080-002,RB-3080-002,Paardenmarktstraat,Paardenmarktstraat,1,3080,4.5114570,50.8207910,0
mailbox,BPST,PBUS,RB-7500-024,RB-7500-024,Rue Du Becquerelle,Rue Du Becquerelle,7,7500,3.3922830,50.6097370,0
mailbox,BPST,PBUS,RB-3600-030,RB-3600-030,Watergrasstraat,Watergrasstraat,13,3600,5.5177120,50.9943730,0
mailbox,BPST,PBUS,RB-1000-042,RB-1000-042,Dalstraat,Rue De La Vallée,67/17,1000,4.3704770,50.8218210,0
mailbox,BPST,PBUS,RB-6670-003,RB-6670-003,Rue Saint-Pierre,Rue Saint-Pierre,10/1,6672,5.9972570,50.2204850,0
mailbox,BPST,PBUS,RB-4760-001,RB-4760-001,Hauptstrasse,Hauptstrasse,8,4760,6.2547240,50.4059600,0
postalpoint,BPST,BPPE,NEW VAN HEUKELOM,NEW VAN HEUKELOM,Liersesteenweg,Liersesteenweg,170,2220,4.7309550,51.0517070,0
postalpoint,DHLE,BPPE,Dalia Food Market,Dalia Food Market,Pasbrugplein,Pasbrugplein,2,2800,4.5099700,51.0341300,-1
postalpoint,DHLE,BPPE,Medain Dagwinkel,Medain Dagwinkel,Pastoriestraat,Pastoriestraat,47,3128,4.7512200,50.9983600,-1
mailbox,BPST,PBUS,RB-6720-016,RB-6720-016,Rue Maurice Grevisse,Rue Maurice Grevisse,56,6724,5.5591970,49.7181090,0
postalpoint,DHLE,BPPE,Press RSL,Press RSL,Ardooisesteenweg,Ardooisesteenweg,45,8800,3.1324500,50.9496800,-1
mailbox,BPST,PBUS,RB-1160-012,RB-1160-012,Invalidenlaan,Boulevard Des Invalides,269,1160,4.4046070,50.8183000,0
postalpoint,DHLE,BPPE,Dagbladhandel Vandevenne,Dagbladhandel Vandevenne,Vennestraat,Vennestraat,273,3600,5.4895700,50.9750700,-1
mailbox,BPST,PBUS,RB-4000-199,RB-4000-199,Avenue De L'Hôpital,Avenue De L'Hôpital,1-11,4000,5.5670910,50.5722900,0
postalpoint,DHLE,BPPE,Halle Express,Halle Express,Oudstrijdersplein,Oudstrijdersplein,14,1500,4.2334700,50.7344500,-1
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,WAALVEST,WAALVEST,1,8930,3.1254626,50.7931850,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,URSELSEWEG,URSELSEWEG,10,9910,3.4187958,51.1368399,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,BLANKENBERGSE STEENWEG,BLANKENBERGSE STEENWEG,420,8000,3.1968062,51.2467699,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,STATIONSSTRAAT,STATIONSSTRAAT,64,1910,4.5640109,50.9407980,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,AVENUE EMILE VANDERVELDE,AVENUE EMILE VANDERVELDE,241,6200,4.5217714,50.3974283,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,DENDERMONDSESTEENWEG,DENDERMONDSESTEENWEG,168,2830,4.3504803,51.0600731,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,DORPSSTRAAT,DORPSSTRAAT,52,9190,4.0384716,51.2045647,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,ANTWERPSESTEENWEG,ANTWERPSESTEENWEG,57,9080,3.8137117,51.0894273,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,STEENWEG,STEENWEG,137,9473,4.0558321,50.8988529,0
mailbox,BPST,PBUS,RB-5540-024,RB-5540-024,Rue Du Manoir,Rue Du Manoir,42A,5544,4.7927460,50.1646500,0
mailbox,BPST,PBUS,RB-9900-019,RB-9900-019,Abdijstraat,Abdijstraat,1,9900,3.5379280,51.1952740,0
mailbox,BPST,PBUS,RB-1000-148,RB-1000-148,Wannekouterlaan,Avenue Wannecouter,115,1020,4.3626130,50.8987120,0
mailbox,BPST,PBUS,RB-2000-067,RB-2000-067,Van Campenhoutstraat,Van Campenhoutstraat,65,2600,4.4230670,51.1971790,0
mailbox,BPST,PBUS,RB-2390-009,RB-2390-009,Antwerpsesteenweg,Antwerpsesteenweg,487,2390,4.6603640,51.2808490,0
mailbox,BPST,PBUS,RB-2240-016,RB-2240-016,Langestraat,Langestraat,199,2240,4.6871480,51.2333410,0
mailbox,BPST,PBUS,RB-2930-025,RB-2930-025,Miksebaan,Miksebaan,149,2930,4.5055490,51.2923970,0
postalpoint,PSTN,BPPE,Intermarché Ghlin,Intermarché Ghlin,Avenue de la liberation,Avenue de la liberation,15B,7011,3.8999280,50.4748160,0
mailbox,BPST,PBUS,RB-8600-001,RB-8600-001,Grauwe Broedersstraat,Grauwe Broedersstraat,1,8600,2.8663790,51.0360730,0
mailbox,BPST,PBUS,RB-4890-005,RB-4890-005,La Minerie,La Minerie,10,4890,5.8461240,50.6646490,0
mailbox,BPST,PBUS,RB-2430-003,RB-2430-003,Veerledorp,Veerledorp,62,2431,4.9862300,51.0696220,0
mailbox,BPST,PBUS,RB-6660-018,RB-6660-018,Taverneux,Taverneux,18,6661,5.7947220,50.1447200,0
mailbox,BPST,PBUS,RB-9930-007,RB-9930-007,Rijvers,Rijvers,59,9930,3.5417430,51.1254930,0
mailbox,BPST,PBUS,RB-1081-009,RB-1081-009,Steengroefstraat,Rue De La Carrière,21-27,1081,4.3151050,50.8636320,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,BURGEMEESTERSPLEIN,BURGEMEESTERSPLEIN,20,9300,4.0447458,50.9339609,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,AVENUE DES COMMUNAUTÉS,AVENUE DES COMMUNAUTÉS,101,1200,4.4278932,50.8567956,0
mailbox,BPST,PBUS,RB-9070-014,RB-9070-014,Dries,Dries,3,9070,3.8200390,51.0345480,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,LAKENSESTRAAT,LAKENSESTRAAT,1,1000,4.3509705,50.8512420,0
mailbox,BPST,PBUS,RB-8890-002,RB-8890-002,Pater Lievensstraat,Pater Lievensstraat,2,8890,3.0636940,50.8913060,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,KRUISSTRAAT,KRUISSTRAAT,37,3545,5.1225228,50.9734715,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,PLEZANTSTRAAT,PLEZANTSTRAAT,23,9220,4.1362204,51.0966319,0
mailbox,BPST,PBUS,RB-6180-003,RB-6180-003,Rue Winston Churchill,Rue Winston Churchill,240,6180,4.3919320,50.4629230,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,KERKHOFSTRAAT,KERKHOFSTRAAT,95,1840,4.3100216,50.9997273,0
mailbox,BPST,PBUS,RB-9990-015,RB-9990-015,Kruipuit,Kruipuit,32,9991,3.5164140,51.1576090,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,STATIONSSTRAAT,STATIONSSTRAAT,24,2910,4.4663778,51.4674358,0
mailbox,BPST,PBUS,RB-1740-005,RB-1740-005,Statiestraat,Statiestraat,180,1740,4.1658760,50.8744260,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,BOOMSESTEENWEG,BOOMSESTEENWEG,176,2610,4.3879009,51.1759347,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,DE ROBIANOSTRAAT,DE ROBIANOSTRAAT,155,2150,4.4765600,51.1938300,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,ALBRECHTLAAN,ALBRECHTLAAN,56,9300,4.0541400,50.9358700,0
